mId	sId
25080	30301
25081	30302
25082	30303
25083	30304
25084	30305
25085	30306
25086	30307
25087	30309
25088	30312
25089	30313
25090	30314
25091	30316
25092	30318
25093	30319
25094	30320
25095	30321
25096	30322
25096	35908
25097	30324
25098	30326
25099	30327
25100	30328
25101	30329
25102	30330
25102	43234
25103	30331
25104	30332
25104	38359
25105	30334
25106	30335
25107	30336
25108	30337
25109	30338
25110	30340
25111	30341
25112	30342
25113	30343
25113	36501
25114	30344
25115	30345
25116	30347
25117	30348
25118	30350
25119	30351
25120	30352
25121	30353
25122	30354
25123	30355
25123	59386
25124	30356
25125	30357
25126	30358
25127	30359
25128	30361
25129	30362
25130	30365
25131	30366
25132	30367
25132	50129
25133	30368
25134	30371
25135	30372
25136	30373
25137	30374
25138	30375
25139	30376
25140	30377
25141	30378
25142	30379
25143	30380
25143	45956
25144	30381
25144	57467
25145	30382
25145	56923
25146	30383
25147	30384
25148	30385
25149	30388
25150	30389
25151	30390
25151	45570
25152	30392
25153	30393
25154	30396
25155	30397
25156	30398
25157	30400
25158	30401
25159	30403
25160	30404
25160	55160
25161	30405
25161	33095
25162	30406
25163	30408
25163	38260
25164	30409
25165	30410
25166	30411
25167	30412
25168	30413
25169	30414
25169	34320
25170	30415
25171	30418
25172	30419
25172	34276
25173	30421
25174	30423
25175	30424
25176	30425
25177	30426
25178	30427
25179	30428
25180	30429
25181	30430
25182	30432
25183	30433
25184	30434
25184	44856
25185	30435
25186	30436
25187	30437
25188	30440
25189	30441
25190	30442
25190	39609
25191	30443
25191	33032
25192	30446
25193	30447
25194	30448
25194	31804
25194	37424
25195	30449
25196	30450
25197	30451
25198	30453
25199	30454
25200	30455
25201	30456
25202	30458
25202	52237
25203	30462
25203	46978
25204	30463
25205	30465
25206	30466
25206	55242
25207	30469
25208	30470
25209	30471
25210	30472
25211	30473
25211	43984
25212	30474
25213	30476
25213	39056
25214	30477
25215	30478
25216	30479
25217	30481
25218	30485
25218	58024
25219	30486
25220	30487
25220	37522
25221	30488
25222	30489
25223	30491
25224	30492
25224	45925
25225	30493
25226	30494
25227	30495
25228	30497
25229	30498
25230	30499
25231	30500
25232	30501
25233	30502
25234	30503
25235	30504
25236	30505
25236	39944
25237	30506
25238	30507
25239	30508
25240	30509
25241	30510
25242	30511
25243	30512
25244	30513
25245	30514
25246	30515
25247	30516
25248	30517
25248	39642
25249	30518
25250	30519
25251	30520
25252	30522
25253	30525
25254	30526
25255	30527
25256	30528
25257	30529
25258	30530
25259	30531
25260	30532
25261	30533
25262	30534
25263	30535
25264	30537
25265	30538
25266	30540
25267	30541
25268	30542
25269	30543
25269	47393
25270	30546
25271	30547
25272	30548
25273	30551
25274	30552
25275	30553
25276	30554
25277	30555
25277	40819
25278	30556
25279	30558
25280	30559
25281	30560
25281	41303
25282	30561
25282	41606
25283	30563
25283	52502
25284	30564
25285	30565
25286	30566
25287	30567
25288	30568
25289	30569
25289	40447
25290	30570
25291	30571
25292	30572
25293	30574
25294	30576
25294	42451
25295	30578
25296	30582
25297	30583
25298	30584
25298	34135
25299	30586
25299	50328
25300	30587
25301	30588
25302	30589
25302	51987
25303	30591
25304	30592
25305	30594
25306	30597
25306	38464
25307	30598
25308	30599
25309	30601
25310	30602
25311	30603
25311	39570
25312	30604
25313	30605
25314	30607
25315	30608
25316	30611
25317	30613
25318	30614
25319	30615
25320	30616
25321	30618
25322	30619
25323	30620
25324	30622
25325	30624
25326	30625
25327	30626
25327	41273
25328	30627
25329	30628
25329	44212
25330	30631
25330	42922
25331	30632
25332	30633
25333	30635
25333	48365
25334	30636
25335	30639
25336	30640
25336	44432
25337	30641
25338	30642
25339	30643
25340	30644
25341	30645
25342	30646
25343	30648
25344	30650
25345	30651
25346	30652
25347	30653
25347	35285
25348	30654
25349	30655
25350	30656
25351	30658
25351	54218
25352	30659
25353	30661
25354	30662
25355	30663
25356	30664
25357	30666
25358	30668
25359	30669
25359	33666
25360	30670
25361	30671
25362	30672
25363	30675
25364	30676
25365	30677
25366	30678
25367	30679
25368	30680
25369	30681
25370	30682
25371	30683
25372	30684
25373	30685
25374	30686
25375	30689
25376	30691
25377	30692
25378	30693
25379	30694
25380	30695
25381	30696
25382	30697
25382	50223
25383	30698
25384	30699
25385	30700
25386	30701
25387	30702
25387	47224
25388	30703
25389	30704
25390	30705
25391	30706
25392	30707
25393	30708
25394	30709
25395	30711
25396	30712
25396	50189
25397	30713
25398	30714
25399	30715
25399	36566
25399	41151
25400	30717
25401	30718
25402	30719
25403	30720
25404	30721
25405	30722
25405	36071
25405	47836
25405	57115
25406	30723
25407	30724
25408	30725
25409	30726
25410	30727
25410	30887
25411	30728
25411	51702
25411	57341
25412	30729
25412	50268
25413	30730
25414	30734
25415	30735
25416	30736
25416	41548
25417	30737
25418	30740
25419	30741
25420	30742
25421	30743
25422	30744
25423	30746
25424	30747
25425	30748
25426	30750
25426	57738
25427	30751
25428	30752
25429	30754
25430	30756
25431	30758
25432	30759
25432	59623
25433	30760
25433	51774
25434	30761
25435	30764
25436	30765
25437	30766
25438	30767
25438	41129
25438	59985
25439	30768
25439	52363
25440	30769
25441	30770
25442	30771
25443	30772
25443	40080
25444	30773
25445	30774
25446	30775
25447	30776
25447	49607
25448	30777
25448	33739
25449	30778
25450	30779
25451	30780
25452	30783
25453	30784
25454	30786
25455	30787
25456	30788
25457	30789
25458	30790
25459	30792
25460	30793
25461	30794
25462	30795
25463	30798
25464	30799
25465	30800
25466	30801
25467	30802
25468	30803
25469	30804
25470	30806
25471	30809
25472	30810
25473	30811
25474	30812
25475	30815
25475	37226
25476	30819
25476	40029
25476	55501
25477	30820
25478	30821
25479	30822
25480	30823
25481	30824
25481	35197
25482	30825
25483	30827
25484	30828
25485	30829
25486	30833
25487	30834
25488	30835
25489	30837
25490	30838
25491	30839
25492	30842
25493	30844
25493	38379
25494	30845
25495	30846
25496	30847
25497	30848
25498	30849
25499	30851
25500	30852
25501	30853
25502	30854
25503	30855
25503	57138
25504	30856
25505	30858
25505	47694
25506	30859
25507	30862
25508	30865
25509	30866
25510	30867
25511	30868
25512	30869
25513	30871
25513	38773
25514	30872
25515	30873
25516	30874
25516	36189
25517	30876
25518	30877
25519	30878
25520	30880
25521	30881
25522	30882
25523	30884
25524	30889
25525	30891
25526	30892
25527	30893
25527	40229
25528	30895
25529	30896
25530	30897
25531	30898
25532	30899
25532	38060
25533	30900
25533	45917
25533	46015
25534	30903
25535	30904
25536	30905
25536	38679
25537	30906
25537	43481
25538	30907
25539	30908
25540	30909
25541	30910
25542	30911
25543	30913
25544	30915
25545	30916
25546	30917
25547	30918
25548	30919
25549	30920
25550	30921
25551	30923
25552	30924
25553	30926
25554	30927
25555	30928
25556	30929
25557	30930
25558	30932
25559	30933
25560	30934
25561	30936
25562	30940
25563	30941
25564	30943
25565	30944
25566	30946
25567	30947
25568	30948
25569	30950
25570	30951
25571	30953
25572	30954
25573	30956
25574	30958
25575	30960
25576	30961
25577	30962
25578	30963
25579	30966
25580	30967
25581	30968
25582	30969
25583	30970
25584	30971
25584	35113
25585	30973
25586	30974
25587	30975
25588	30976
25589	30977
25590	30978
25591	30979
25592	30980
25593	30982
25594	30984
25595	30985
25595	31764
25595	33167
25596	30990
25597	30991
25598	30992
25599	30993
25600	30994
25601	30995
25602	30997
25602	59625
25603	30998
25604	30999
25605	31000
25606	31001
25607	31002
25608	31004
25609	31005
25610	31006
25611	31007
25612	31008
25613	31009
25614	31010
25615	31011
25616	31013
25617	31014
25617	45022
25618	31015
25619	31016
25620	31017
25621	31018
25622	31020
25623	31021
25624	31022
25624	56841
25625	31023
25626	31024
25627	31028
25628	31029
25628	49867
25629	31030
25630	31031
25631	31032
25632	31033
25632	43103
25632	46071
25632	52177
25633	31036
25634	31038
25635	31039
25636	31040
25637	31041
25637	32716
25637	40292
25638	31042
25639	31045
25640	31048
25641	31049
25642	31051
25643	31052
25644	31055
25645	31056
25646	31057
25647	31058
25648	31059
25649	31060
25649	48319
25650	31061
25650	33458
25651	31063
25652	31065
25653	31066
25654	31067
25655	31069
25656	31070
25657	31071
25658	31075
25659	31076
25659	32667
25659	34579
25660	31079
25660	56589
25661	31080
25662	31081
25663	31083
25664	31084
25665	31085
25666	31086
25667	31087
25668	31090
25669	31092
25670	31093
25671	31094
25672	31095
25673	31097
25674	31098
25675	31099
25676	31100
25677	31102
25678	31104
25679	31105
25680	31106
25680	45131
25680	53993
25681	31109
25682	31110
25683	31112
25683	33765
25683	38733
25684	31113
25685	31115
25686	31118
25687	31121
25687	31459
25687	50287
25687	55226
25688	31125
25689	31128
25690	31129
25691	31132
25692	31133
25693	31134
25694	31135
25694	38822
25695	31136
25696	31137
25696	44019
25697	31138
25698	31139
25699	31140
25700	31141
25701	31142
25701	42891
25702	31143
25703	31144
25704	31146
25705	31147
25706	31148
25706	43480
25707	31149
25708	31150
25708	45156
25709	31152
25710	31153
25711	31154
25712	31156
25713	31158
25714	31159
25715	31162
25716	31163
25716	55583
25717	31164
25718	31166
25719	31169
25720	31170
25721	31172
25722	31173
25723	31174
25724	31175
25725	31177
25726	31178
25727	31179
25728	31182
25729	31183
25730	31184
25730	52665
25731	31185
25732	31186
25733	31187
25734	31188
25734	32466
25734	47045
25735	31189
25736	31190
25737	31191
25738	31192
25739	31194
25740	31195
25740	44994
25741	31196
25741	31702
25742	31199
25743	31200
25744	31201
25745	31202
25746	31205
25746	41341
25747	31206
25748	31208
25748	38222
25749	31209
25750	31211
25751	31213
25752	31214
25753	31215
25754	31216
25755	31217
25756	31218
25757	31220
25758	31221
25759	31222
25760	31223
25760	41546
25761	31224
25762	31225
25763	31226
25764	31227
25764	43719
25765	31228
25766	31229
25767	31230
25767	41476
25768	31231
25769	31232
25769	31460
25770	31234
25771	31235
25772	31236
25773	31240
25774	31241
25775	31242
25776	31243
25777	31244
25778	31245
25779	31246
25780	31247
25781	31249
25782	31250
25783	31251
25783	51541
25784	31253
25785	31254
25785	39979
25786	31256
25787	31258
25788	31259
25789	31260
25790	31262
25790	32452
25790	57800
25791	31264
25792	31266
25793	31267
25794	31269
25795	31270
25796	31271
25797	31272
25798	31273
25798	59647
25799	31275
25799	46526
25800	31276
25801	31277
25802	31278
25803	31280
25804	31281
25805	31282
25806	31283
25807	31284
25808	31285
25809	31287
25809	33534
25810	31290
25811	31291
25811	53473
25812	31292
25813	31293
25814	31294
25815	31295
25816	31296
25817	31297
25818	31298
25818	47914
25819	31301
25819	45428
25820	31302
25821	31303
25822	31304
25823	31305
25823	47716
25824	31306
25825	31307
25826	31308
25827	31309
25828	31310
25829	31311
25830	31312
25831	31313
25832	31314
25833	31316
25834	31317
25835	31319
25836	31320
25837	31322
25838	31323
25839	31325
25839	50515
25840	31326
25841	31327
25842	31328
25842	32162
25843	31329
25844	31330
25845	31331
25845	47928
25846	31332
25847	31334
25848	31335
25849	31337
25850	31339
25851	31341
25852	31342
25853	31344
25854	31346
25854	48985
25855	31349
25855	34247
25856	31350
25856	37579
25857	31351
25858	31352
25859	31355
25860	31357
25861	31358
25862	31360
25863	31361
25864	31362
25865	31363
25865	37813
25866	31365
25867	31366
25868	31368
25869	31370
25870	31371
25871	31372
25872	31373
25873	31374
25874	31375
25875	31376
25876	31377
25877	31378
25878	31379
25879	31381
25880	31382
25881	31384
25882	31385
25883	31386
25884	31387
25885	31389
25886	31390
25887	31391
25887	40482
25888	31392
25889	31393
25890	31394
25890	35321
25891	31395
25892	31396
25893	31397
25894	31398
25895	31399
25895	34947
25896	31400
25897	31402
25898	31403
25899	31404
25899	39856
25900	31406
25901	31407
25902	31409
25902	49876
25903	31410
25904	31411
25905	31412
25906	31413
25907	31414
25908	31415
25909	31418
25910	31419
25911	31420
25912	31421
25913	31422
25914	31423
25914	47650
25915	31424
25916	31425
25917	31426
25917	35041
25918	31427
25919	31428
25920	31429
25921	31430
25922	31432
25922	55816
25923	31433
25924	31434
25925	31436
25926	31437
25927	31438
25927	43681
25928	31439
25929	31440
25930	31441
25931	31442
25932	31443
25933	31444
25934	31445
25935	31446
25935	50135
25936	31447
25936	51477
25937	31450
25938	31451
25939	31452
25940	31453
25941	31454
25942	31455
25942	38925
25942	40010
25943	31456
25944	31457
25945	31458
25946	31461
25947	31462
25948	31464
25949	31467
25949	48082
25950	31468
25951	31470
25952	31471
25953	31474
25954	31475
25955	31476
25956	31477
25957	31478
25958	31479
25959	31480
25960	31481
25961	31482
25962	31483
25962	31990
25963	31484
25964	31485
25965	31487
25965	59400
25966	31488
25967	31489
25967	50595
25968	31490
25969	31491
25970	31493
25971	31495
25972	31496
25973	31497
25974	31498
25975	31499
25976	31500
25977	31501
25978	31502
25979	31504
25980	31505
25981	31506
25982	31507
25983	31508
25984	31509
25985	31510
25986	31512
25987	31513
25988	31514
25988	53613
25989	31517
25990	31518
25991	31520
25992	31521
25993	31523
25994	31524
25995	31525
25996	31526
25997	31527
25998	31528
25999	31529
26000	31530
26000	43230
26001	31531
26002	31534
26003	31535
26004	31536
26004	42856
26005	31537
26006	31538
26007	31539
26008	31540
26009	31541
26010	31542
26011	31543
26012	31544
26013	31548
26014	31549
26015	31553
26016	31554
26017	31557
26018	31559
26019	31560
26020	31561
26021	31562
26022	31563
26022	54081
26023	31564
26024	31566
26024	52297
26024	52715
26025	31567
26026	31568
26026	57865
26027	31569
26028	31570
26029	31574
26030	31575
26031	31576
26032	31577
26033	31578
26034	31579
26035	31580
26036	31581
26037	31583
26038	31586
26039	31590
26040	31591
26041	31592
26042	31593
26042	53209
26043	31594
26044	31595
26045	31596
26046	31598
26047	31599
26048	31600
26049	31602
26050	31604
26051	31605
26051	38830
26052	31606
26053	31607
26054	31608
26055	31609
26056	31610
26057	31611
26058	31612
26059	31613
26060	31614
26061	31615
26062	31616
26063	31617
26064	31618
26065	31620
26066	31621
26067	31622
26068	31623
26069	31624
26070	31625
26071	31626
26072	31627
26073	31628
26074	31629
26074	50027
26075	31630
26076	31631
26077	31632
26078	31633
26079	31634
26080	31635
26081	31636
26081	49956
26082	31637
26083	31639
26084	31640
26085	31642
26086	31643
26087	31644
26088	31645
26088	35656
26089	31646
26090	31647
26091	31648
26092	31650
26093	31654
26094	31655
26095	31658
26096	31659
26097	31660
26098	31661
26099	31663
26100	31664
26101	31665
26102	31666
26103	31668
26104	31669
26105	31670
26106	31671
26107	31672
26107	38343
26108	31673
26109	31674
26110	31675
26111	31677
26112	31679
26113	31680
26114	31681
26115	31684
26116	31685
26117	31686
26118	31687
26118	46939
26119	31688
26120	31689
26120	33472
26121	31690
26122	31691
26123	31692
26124	31694
26125	31695
26126	31696
26127	31697
26128	31698
26129	31701
26130	31703
26130	57762
26131	31705
26132	31706
26133	31707
26134	31708
26135	31711
26136	31712
26137	31713
26138	31714
26138	33383
26139	31715
26140	31716
26141	31717
26142	31718
26142	48803
26143	31719
26144	31720
26145	31721
26145	54596
26146	31722
26147	31727
26148	31728
26149	31729
26150	31730
26150	43874
26151	31732
26152	31733
26153	31734
26154	31735
26155	31736
26155	42861
26156	31737
26157	31738
26157	44235
26158	31739
26159	31740
26159	37376
26160	31741
26161	31743
26162	31744
26163	31745
26164	31747
26165	31749
26166	31750
26166	40221
26166	44730
26167	31751
26168	31752
26169	31753
26170	31754
26171	31755
26172	31756
26173	31757
26173	44285
26174	31759
26175	31760
26176	31763
26177	31765
26178	31766
26179	31767
26180	31768
26180	39849
26181	31773
26181	39490
26182	31774
26183	31775
26184	31777
26185	31779
26186	31781
26187	31783
26188	31784
26189	31785
26190	31786
26191	31787
26191	53261
26192	31789
26193	31790
26194	31791
26195	31792
26196	31793
26197	31795
26197	51869
26198	31796
26199	31797
26200	31798
26201	31799
26202	31802
26203	31805
26204	31806
26205	31807
26206	31808
26207	31809
26208	31811
26209	31812
26210	31814
26211	31815
26211	59300
26212	31818
26213	31819
26213	39445
26214	31820
26215	31821
26215	55355
26216	31822
26217	31823
26218	31825
26219	31826
26220	31829
26221	31830
26222	31832
26223	31834
26224	31836
26225	31839
26226	31840
26227	31841
26228	31842
26229	31844
26230	31845
26231	31846
26232	31847
26232	42815
26233	31848
26234	31849
26235	31851
26236	31852
26237	31853
26238	31854
26239	31855
26240	31856
26240	44225
26241	31857
26242	31859
26243	31860
26244	31861
26245	31862
26246	31864
26247	31865
26248	31866
26249	31868
26249	59534
26250	31871
26251	31872
26252	31874
26252	47875
26253	31875
26253	49406
26254	31877
26255	31878
26255	39787
26256	31879
26256	38979
26256	41020
26257	31880
26258	31881
26259	31882
26259	59983
26260	31883
26261	31884
26262	31885
26263	31886
26264	31887
26265	31888
26266	31889
26267	31891
26268	31892
26269	31893
26270	31894
26271	31895
26272	31899
26273	31900
26274	31901
26275	31902
26276	31903
26277	31904
26277	48338
26278	31905
26279	31906
26280	31907
26281	31908
26282	31909
26283	31910
26283	38336
26284	31911
26285	31914
26285	40805
26286	31915
26287	31916
26288	31917
26289	31918
